text,annotations
"it includes thin section and sem rock characterisation, ct scanning, nmr and hg-air pc, oil/water primary drainage capillary pressure measurements (for comparison with hg-air derived pc), aging the samples in crude oil at connate water under reservoir temperature to restore wettability, spontaneous imbibition measurements followed by the forced imbibition and secondary drainage centrifuge experiments.",Experiments
"in the centrifuge experiment, the average saturation in a core plug is recorded at a set of centrifugal speeds and then a capillary pressure vs. saturation point is calculated at each speed.",Experiments
"second, since the two measurements use different fluid systems, the contact angle (i.e., wettability) and its hysteresis may show different behaviours during the pc experiments which, if not taken into account properly, may also complicate the conversion from mercury injection to oil-brine pc measurements.",Experiments
"third, while the mercury-air experiment mimics strongly water-wet conditions, the water-oil experiment is affected by wettability in case the sample was not thoroughly cleaned, (omeara et al.",Experiments
"in general the mercury injection experiment is either performed on the end trims of the plugs used in the water-oil experiments or, as in the case of this study, the mercury injection is performed on small samples drilled next to the scal plugs.",Experiments
"this confirms that proper design and interpretation of centrifuge experiment can capture the impact of dual porosity on capillary pressure curves, and equation (1) can be used to convert mercury injection pc to equivalent oil water pc in primary drainage.",Experiments
"the pores that are not yet accessed by the crude oil remain water-wet hence the entry pressure for those pores will not be affected by using crude oil in the experiment, see masalmeh (2002a & b).",Experiments
"as a result of ineffective cleaning, using the primary drainage pc from experiments involving water/oil to initialize the static model may lead to significant difference in initial oil in place and its distribution.",Experiments
for all the samples the imbibition experiment started from the average water saturation at the end of the primary drainage centrifuge.,Experiments
"deriving imbibition pc from drainage pc as no spontaneous imbibition was observed for this type of oil-wet carbonate reservoir, the water displacing oil process during imbibition followed the same pore-filling sequence as in the primary drainage experiment, i.e., non-wetting phase enters the largest pores first.",Experiments
"imbibition experiment starts at sw=swc, water saturation of the imbibition pc is then given as: (3)                           1wcdrawimbwsss  3.",Experiments
laboratory experiments gasinjector row 1 prod.,Experiments
"these included:  pvt experiments  true boiling point distillation  swelling test  equilibrium contact test  forward multi contact test  slim tube tests to determine mmp during the course of these experiments, fluid compositions were measured by flashing portions of the pressurised fluids to atmospheric pressure and analysing the subsequent phases through c36+ by gas chromatographic techniques.",Experiments
"during eor experiments, the laboratory should always be encouraged to:   actively look for and report any evidence of asphaltene deposition.",Experiments
report the compositions of both the flashed gas and liquid phases from the eor experiments.,Experiments
"during studies on other middle east fluids2, the same observations have been made and confirmed by laboratory experiments.",Experiments
"data base for chemical equilibrium calculations a set of chemical species representing prudhoe bay rock/ fluid interactions was formulated, and then the equilibrium calculations based on this set of species were validated with the laboratory autoclave batch experiments to ensure a proper representation.",Experiments
laboratory ion exchange experiments were carried out to determine the adsorption-desorption capacity with sadlerochit sediment.,Experiments
the laboratory work confirms that magnesium and calcium were adsorbed onto the clays if the formation water was replaced with seawater.,Experiments
laboratory experiments also show that magnesium cec increased by two-orders of magnitude by switching from the connate water to seawater.,Experiments
"coz solubility in the aqueous phase the correlation of the c02 solubility in prudhoe bay formation water (as a function of pressure, temperature, and its mole fraction in the gas phase) was furnished from laboratory experiments as follows: r=c02/ (temp i (20.595*press-124.572)+ 1.",Experiments
the reaction rate can be obtained from modeling the laboratory coreflood experiments by using the rate constant as a matching parameter.,Experiments
"if laboratory experiments are conducted at different temperatures, the activation energy and the frequency factor can be calculated directly.",Experiments
